Estacion,Desde,Hasta,Semana,Polen,Acumulado,Acumulado_num
Murcia,15/09/2025,21/09/2025,38,Populus,0,0.0
Murcia,15/09/2025,21/09/2025,38,Amarantáceas,33,33.0
Murcia,15/09/2025,21/09/2025,38,Quercus,0,0.0
Murcia,15/09/2025,21/09/2025,38,Rumex,0,0.0
Murcia,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Murcia,15/09/2025,21/09/2025,38,Urticaceas,2,2.0
Murcia,15/09/2025,21/09/2025,38,Sumatorio,301,301.0
Murcia,22/09/2025,28/09/2025,39,Alnus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Alternaria (hongo),191,191.0
Murcia,22/09/2025,28/09/2025,39,Artemisa,7,7.0
Murcia,22/09/2025,28/09/2025,39,Betula,0,0.0
Murcia,22/09/2025,28/09/2025,39,Carex,3,3.0
Murcia,22/09/2025,28/09/2025,39,Castanea,0,0.0
Murcia,22/09/2025,28/09/2025,39,Cupresaceas,4,4.0
Murcia,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Gramineas,1,1.0
Murcia,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Murcia,22/09/2025,28/09/2025,39,Morus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Olea,6,6.0
Murcia,22/09/2025,28/09/2025,39,Palmaceas,7,7.0
Murcia,22/09/2025,28/09/2025,39,Pinus,0.76,76.0
Murcia,22/09/2025,28/09/2025,39,Plantago,0,0.0
Murcia,22/09/2025,28/09/2025,39,Platanus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Populus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Amarantáceas,37,37.0
Murcia,22/09/2025,28/09/2025,39,Quercus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Rumex,0,0.0
Murcia,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Murcia,22/09/2025,28/09/2025,39,Urticaceas,1,1.0
Murcia,22/09/2025,28/09/2025,39,Sumatorio,257.76,25776.0
Murcia,29/09/2025,05/10/2025,40,Alnus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Alternaria (hongo),1092,1092.0
Murcia,29/09/2025,05/10/2025,40,Artemisa,2,2.0
Murcia,29/09/2025,05/10/2025,40,Betula,0,0.0
Murcia,29/09/2025,05/10/2025,40,Carex,0,0.0
Murcia,29/09/2025,05/10/2025,40,Castanea,0,0.0
Murcia,29/09/2025,05/10/2025,40,Cupresaceas,29,29.0
Murcia,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Gramineas,8,8.0
Murcia,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Murcia,29/09/2025,05/10/2025,40,Morus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Olea,3,3.0
Murcia,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Murcia,29/09/2025,05/10/2025,40,Pinus,0.76,76.0
Murcia,29/09/2025,05/10/2025,40,Plantago,0,0.0
Murcia,29/09/2025,05/10/2025,40,Platanus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Populus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Amarantáceas,26,26.0
Murcia,29/09/2025,05/10/2025,40,Quercus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Rumex,0,0.0
Murcia,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Murcia,29/09/2025,05/10/2025,40,Urticaceas,2,2.0
Murcia,29/09/2025,05/10/2025,40,Sumatorio,1162.76,116276.0
Murcia,06/10/2025,12/10/2025,41,Alnus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Alternaria (hongo),513,513.0
Murcia,06/10/2025,12/10/2025,41,Artemisa,5,5.0
Murcia,06/10/2025,12/10/2025,41,Betula,0,0.0
Murcia,06/10/2025,12/10/2025,41,Carex,0,0.0
Murcia,06/10/2025,12/10/2025,41,Castanea,0,0.0
Murcia,06/10/2025,12/10/2025,41,Cupresaceas,36,36.0
Murcia,06/10/2025,12/10/2025,41,Fraxinus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Gramineas,5,5.0
Murcia,06/10/2025,12/10/2025,41,Mercurialis,0,0.0
Murcia,06/10/2025,12/10/2025,41,Morus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Olea,2,2.0
Murcia,06/10/2025,12/10/2025,41,Palmaceas,0,0.0
Murcia,06/10/2025,12/10/2025,41,Pinus,0.76,76.0
Murcia,06/10/2025,12/10/2025,41,Plantago,0,0.0
Murcia,06/10/2025,12/10/2025,41,Platanus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Populus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Amarantáceas,9,9.0
Murcia,06/10/2025,12/10/2025,41,Quercus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Rumex,0,0.0
Murcia,06/10/2025,12/10/2025,41,Ulmus,0,0.0
Murcia,06/10/2025,12/10/2025,41,Urticaceas,1,1.0
Murcia,06/10/2025,12/10/2025,41,Sumatorio,571.76,57176.0
Murcia,13/10/2025,19/10/2025,42,Alnus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Alternaria (hongo),571,571.0
Murcia,13/10/2025,19/10/2025,42,Artemisa,1,1.0
Murcia,13/10/2025,19/10/2025,42,Betula,0,0.0
Murcia,13/10/2025,19/10/2025,42,Carex,0,0.0
Murcia,13/10/2025,19/10/2025,42,Castanea,0,0.0
Murcia,13/10/2025,19/10/2025,42,Cupresaceas,73,73.0
Murcia,13/10/2025,19/10/2025,42,Fraxinus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Gramineas,36,36.0
Murcia,13/10/2025,19/10/2025,42,Mercurialis,0,0.0
Murcia,13/10/2025,19/10/2025,42,Morus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Olea,0,0.0
Murcia,13/10/2025,19/10/2025,42,Palmaceas,1,1.0
Murcia,13/10/2025,19/10/2025,42,Pinus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Plantago,0,0.0
Murcia,13/10/2025,19/10/2025,42,Platanus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Populus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Amarantáceas,11,11.0
Murcia,13/10/2025,19/10/2025,42,Quercus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Rumex,0,0.0
Murcia,13/10/2025,19/10/2025,42,Ulmus,0,0.0
Murcia,13/10/2025,19/10/2025,42,Urticaceas,3,3.0
Murcia,13/10/2025,19/10/2025,42,Sumatorio,696,696.0
Murcia,20/10/2025,26/10/2025,43,Alnus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Alternaria (hongo),983,983.0
Murcia,20/10/2025,26/10/2025,43,Artemisa,7,7.0
Murcia,20/10/2025,26/10/2025,43,Betula,0,0.0
Murcia,20/10/2025,26/10/2025,43,Carex,0,0.0
Murcia,20/10/2025,26/10/2025,43,Castanea,0,0.0
Murcia,20/10/2025,26/10/2025,43,Cupresaceas,144,144.0
Murcia,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Gramineas,30,30.0
Murcia,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Murcia,20/10/2025,26/10/2025,43,Morus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Olea,1,1.0
Murcia,20/10/2025,26/10/2025,43,Palmaceas,2,2.0
Murcia,20/10/2025,26/10/2025,43,Pinus,2.76,276.0
Murcia,20/10/2025,26/10/2025,43,Plantago,0,0.0
Murcia,20/10/2025,26/10/2025,43,Platanus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Populus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Amarantáceas,8,8.0
Murcia,20/10/2025,26/10/2025,43,Quercus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Rumex,0,0.0
Murcia,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Murcia,20/10/2025,26/10/2025,43,Urticaceas,11,11.0
Murcia,20/10/2025,26/10/2025,43,Sumatorio,1188.76,118876.0
Murcia,27/10/2025,31/10/2025,44,Alnus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Alternaria (hongo),327,327.0
Murcia,27/10/2025,31/10/2025,44,Artemisa,10,10.0
Murcia,27/10/2025,31/10/2025,44,Betula,0,0.0
Murcia,27/10/2025,31/10/2025,44,Carex,0,0.0
Murcia,27/10/2025,31/10/2025,44,Castanea,0,0.0
Murcia,27/10/2025,31/10/2025,44,Cupresaceas,30,30.0
Murcia,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Gramineas,9,9.0
Murcia,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Murcia,27/10/2025,31/10/2025,44,Morus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Olea,1,1.0
Murcia,27/10/2025,31/10/2025,44,Palmaceas,2,2.0
Murcia,27/10/2025,31/10/2025,44,Pinus,2.2800000000000002,2.28e+16
Murcia,27/10/2025,31/10/2025,44,Plantago,0,0.0
Murcia,27/10/2025,31/10/2025,44,Platanus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Populus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Amarantáceas,3,3.0
Murcia,27/10/2025,31/10/2025,44,Quercus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Rumex,0,0.0
Murcia,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Murcia,27/10/2025,31/10/2025,44,Urticaceas,10,10.0
Murcia,27/10/2025,31/10/2025,44,Sumatorio,394.28,39428.0
Orense,01/09/2025,07/09/2025,36,Alnus,0,0.0
Orense,01/09/2025,07/09/2025,36,Alternaria (hongo),0,0.0
Orense,01/09/2025,07/09/2025,36,Artemisa,0,0.0
Orense,01/09/2025,07/09/2025,36,Betula,0,0.0
Orense,01/09/2025,07/09/2025,36,Carex,0,0.0
Orense,01/09/2025,07/09/2025,36,Castanea,0,0.0
Orense,01/09/2025,07/09/2025,36,Cupresaceas,0,0.0
Orense,01/09/2025,07/09/2025,36,Fraxinus,0,0.0
Orense,01/09/2025,07/09/2025,36,Gramineas,4,4.0
Orense,01/09/2025,07/09/2025,36,Mercurialis,0,0.0
Orense,01/09/2025,07/09/2025,36,Morus,0,0.0
Orense,01/09/2025,07/09/2025,36,Olea,0,0.0
Orense,01/09/2025,07/09/2025,36,Palmaceas,0,0.0
Orense,01/09/2025,07/09/2025,36,Pinus,0,0.0
Orense,01/09/2025,07/09/2025,36,Plantago,2,2.0
Orense,01/09/2025,07/09/2025,36,Platanus,0,0.0
Orense,01/09/2025,07/09/2025,36,Populus,0,0.0
Orense,01/09/2025,07/09/2025,36,Amarantáceas,3,3.0
Orense,01/09/2025,07/09/2025,36,Quercus,0,0.0
Orense,01/09/2025,07/09/2025,36,Rumex,0,0.0
Orense,01/09/2025,07/09/2025,36,Ulmus,0,0.0
Orense,01/09/2025,07/09/2025,36,Urticaceas,4,4.0
Orense,01/09/2025,07/09/2025,36,Sumatorio,13,13.0
Orense,08/09/2025,14/09/2025,37,Alnus,0,0.0
Orense,08/09/2025,14/09/2025,37,Alternaria (hongo),0,0.0
Orense,08/09/2025,14/09/2025,37,Artemisa,0,0.0
Orense,08/09/2025,14/09/2025,37,Betula,0,0.0
Orense,08/09/2025,14/09/2025,37,Carex,0,0.0
Orense,08/09/2025,14/09/2025,37,Castanea,0,0.0
Orense,08/09/2025,14/09/2025,37,Cupresaceas,0,0.0
Orense,08/09/2025,14/09/2025,37,Fraxinus,0,0.0
Orense,08/09/2025,14/09/2025,37,Gramineas,2,2.0
Orense,08/09/2025,14/09/2025,37,Mercurialis,0,0.0
Orense,08/09/2025,14/09/2025,37,Morus,0,0.0
Orense,08/09/2025,14/09/2025,37,Olea,0,0.0
Orense,08/09/2025,14/09/2025,37,Palmaceas,0,0.0
Orense,08/09/2025,14/09/2025,37,Pinus,0,0.0
Orense,08/09/2025,14/09/2025,37,Plantago,3,3.0
Orense,08/09/2025,14/09/2025,37,Platanus,0,0.0
Orense,08/09/2025,14/09/2025,37,Populus,0,0.0
Orense,08/09/2025,14/09/2025,37,Amarantáceas,3,3.0
Orense,08/09/2025,14/09/2025,37,Quercus,0,0.0
Orense,08/09/2025,14/09/2025,37,Rumex,0,0.0
Orense,08/09/2025,14/09/2025,37,Ulmus,0,0.0
Orense,08/09/2025,14/09/2025,37,Urticaceas,4,4.0
Orense,08/09/2025,14/09/2025,37,Sumatorio,12,12.0
Orense,15/09/2025,21/09/2025,38,Alnus,0,0.0
Orense,15/09/2025,21/09/2025,38,Alternaria (hongo),0,0.0
Orense,15/09/2025,21/09/2025,38,Artemisa,0,0.0
Orense,15/09/2025,21/09/2025,38,Betula,1,1.0
Orense,15/09/2025,21/09/2025,38,Carex,0,0.0
Orense,15/09/2025,21/09/2025,38,Castanea,0,0.0
Orense,15/09/2025,21/09/2025,38,Cupresaceas,2,2.0
Orense,15/09/2025,21/09/2025,38,Fraxinus,0,0.0
Orense,15/09/2025,21/09/2025,38,Gramineas,3,3.0
Orense,15/09/2025,21/09/2025,38,Mercurialis,0,0.0
Orense,15/09/2025,21/09/2025,38,Morus,0,0.0
Orense,15/09/2025,21/09/2025,38,Olea,0,0.0
Orense,15/09/2025,21/09/2025,38,Palmaceas,0,0.0
Orense,15/09/2025,21/09/2025,38,Pinus,0,0.0
Orense,15/09/2025,21/09/2025,38,Plantago,2,2.0
Orense,15/09/2025,21/09/2025,38,Platanus,0,0.0
Orense,15/09/2025,21/09/2025,38,Populus,0,0.0
Orense,15/09/2025,21/09/2025,38,Amarantáceas,2,2.0
Orense,15/09/2025,21/09/2025,38,Quercus,0,0.0
Orense,15/09/2025,21/09/2025,38,Rumex,0,0.0
Orense,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Orense,15/09/2025,21/09/2025,38,Urticaceas,9,9.0
Orense,15/09/2025,21/09/2025,38,Sumatorio,19,19.0
Orense,22/09/2025,28/09/2025,39,Alnus,0,0.0
Orense,22/09/2025,28/09/2025,39,Alternaria (hongo),0,0.0
Orense,22/09/2025,28/09/2025,39,Artemisa,0,0.0
Orense,22/09/2025,28/09/2025,39,Betula,0,0.0
Orense,22/09/2025,28/09/2025,39,Carex,0,0.0
Orense,22/09/2025,28/09/2025,39,Castanea,0,0.0
Orense,22/09/2025,28/09/2025,39,Cupresaceas,0,0.0
Orense,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Orense,22/09/2025,28/09/2025,39,Gramineas,1,1.0
Orense,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Orense,22/09/2025,28/09/2025,39,Morus,0,0.0
Orense,22/09/2025,28/09/2025,39,Olea,0,0.0
Orense,22/09/2025,28/09/2025,39,Palmaceas,0,0.0
Orense,22/09/2025,28/09/2025,39,Pinus,0,0.0
Orense,22/09/2025,28/09/2025,39,Plantago,1,1.0
Orense,22/09/2025,28/09/2025,39,Platanus,0,0.0
Orense,22/09/2025,28/09/2025,39,Populus,0,0.0
Orense,22/09/2025,28/09/2025,39,Amarantáceas,4,4.0
Orense,22/09/2025,28/09/2025,39,Quercus,0,0.0
Orense,22/09/2025,28/09/2025,39,Rumex,0,0.0
Orense,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Orense,22/09/2025,28/09/2025,39,Urticaceas,4,4.0
Orense,22/09/2025,28/09/2025,39,Sumatorio,10,10.0
Orense,29/09/2025,05/10/2025,40,Alnus,0,0.0
Orense,29/09/2025,05/10/2025,40,Alternaria (hongo),0,0.0
Orense,29/09/2025,05/10/2025,40,Artemisa,0,0.0
Orense,29/09/2025,05/10/2025,40,Betula,0,0.0
Orense,29/09/2025,05/10/2025,40,Carex,0,0.0
Orense,29/09/2025,05/10/2025,40,Castanea,0,0.0
Orense,29/09/2025,05/10/2025,40,Cupresaceas,0,0.0
Orense,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Orense,29/09/2025,05/10/2025,40,Gramineas,2,2.0
Orense,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Orense,29/09/2025,05/10/2025,40,Morus,0,0.0
Orense,29/09/2025,05/10/2025,40,Olea,0,0.0
Orense,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Orense,29/09/2025,05/10/2025,40,Pinus,0,0.0
Orense,29/09/2025,05/10/2025,40,Plantago,3,3.0
Orense,29/09/2025,05/10/2025,40,Platanus,0,0.0
Orense,29/09/2025,05/10/2025,40,Populus,0,0.0
Orense,29/09/2025,05/10/2025,40,Amarantáceas,7,7.0
Orense,29/09/2025,05/10/2025,40,Quercus,0,0.0
Orense,29/09/2025,05/10/2025,40,Rumex,0,0.0
Orense,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Orense,29/09/2025,05/10/2025,40,Urticaceas,2,2.0
Orense,29/09/2025,05/10/2025,40,Sumatorio,14,14.0
Orense,06/10/2025,12/10/2025,41,Alnus,0,0.0
Orense,06/10/2025,12/10/2025,41,Alternaria (hongo),0,0.0
Orense,06/10/2025,12/10/2025,41,Artemisa,0,0.0
Orense,06/10/2025,12/10/2025,41,Betula,0,0.0
Orense,06/10/2025,12/10/2025,41,Carex,0,0.0
Orense,06/10/2025,12/10/2025,41,Castanea,0,0.0
Orense,06/10/2025,12/10/2025,41,Cupresaceas,1,1.0
Orense,06/10/2025,12/10/2025,41,Fraxinus,0,0.0
Orense,06/10/2025,12/10/2025,41,Gramineas,1,1.0
Orense,06/10/2025,12/10/2025,41,Mercurialis,0,0.0
Orense,06/10/2025,12/10/2025,41,Morus,0,0.0
Orense,06/10/2025,12/10/2025,41,Olea,0,0.0
Orense,06/10/2025,12/10/2025,41,Palmaceas,0,0.0
Orense,06/10/2025,12/10/2025,41,Pinus,0,0.0
Orense,06/10/2025,12/10/2025,41,Plantago,3,3.0
Orense,06/10/2025,12/10/2025,41,Platanus,0,0.0
Orense,06/10/2025,12/10/2025,41,Populus,0,0.0
Orense,06/10/2025,12/10/2025,41,Amarantáceas,2,2.0
Orense,06/10/2025,12/10/2025,41,Quercus,0,0.0
Orense,06/10/2025,12/10/2025,41,Rumex,0,0.0
Orense,06/10/2025,12/10/2025,41,Ulmus,0,0.0
Orense,06/10/2025,12/10/2025,41,Urticaceas,4,4.0
Orense,06/10/2025,12/10/2025,41,Sumatorio,11,11.0
Orense,13/10/2025,19/10/2025,42,Alnus,0,0.0
Orense,13/10/2025,19/10/2025,42,Alternaria (hongo),0,0.0
Orense,13/10/2025,19/10/2025,42,Artemisa,0,0.0
Orense,13/10/2025,19/10/2025,42,Betula,0,0.0
Orense,13/10/2025,19/10/2025,42,Carex,0,0.0
Orense,13/10/2025,19/10/2025,42,Castanea,0,0.0
Orense,13/10/2025,19/10/2025,42,Cupresaceas,0,0.0
Orense,13/10/2025,19/10/2025,42,Fraxinus,0,0.0
Orense,13/10/2025,19/10/2025,42,Gramineas,3,3.0
Orense,13/10/2025,19/10/2025,42,Mercurialis,0,0.0
Orense,13/10/2025,19/10/2025,42,Morus,0,0.0
Orense,13/10/2025,19/10/2025,42,Olea,0,0.0
Orense,13/10/2025,19/10/2025,42,Palmaceas,0,0.0
Orense,13/10/2025,19/10/2025,42,Pinus,0,0.0
Orense,13/10/2025,19/10/2025,42,Plantago,0,0.0
Orense,13/10/2025,19/10/2025,42,Platanus,0,0.0
Orense,13/10/2025,19/10/2025,42,Populus,0,0.0
Orense,13/10/2025,19/10/2025,42,Amarantáceas,0,0.0
Orense,13/10/2025,19/10/2025,42,Quercus,0,0.0
Orense,13/10/2025,19/10/2025,42,Rumex,0,0.0
Orense,13/10/2025,19/10/2025,42,Ulmus,0,0.0
Orense,13/10/2025,19/10/2025,42,Urticaceas,4,4.0
Orense,13/10/2025,19/10/2025,42,Sumatorio,7,7.0
Orense,20/10/2025,26/10/2025,43,Alnus,0,0.0
Orense,20/10/2025,26/10/2025,43,Alternaria (hongo),0,0.0
Orense,20/10/2025,26/10/2025,43,Artemisa,0,0.0
Orense,20/10/2025,26/10/2025,43,Betula,0,0.0
Orense,20/10/2025,26/10/2025,43,Carex,0,0.0
Orense,20/10/2025,26/10/2025,43,Castanea,0,0.0
Orense,20/10/2025,26/10/2025,43,Cupresaceas,0,0.0
Orense,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Orense,20/10/2025,26/10/2025,43,Gramineas,0,0.0
Orense,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Orense,20/10/2025,26/10/2025,43,Morus,0,0.0
Orense,20/10/2025,26/10/2025,43,Olea,0,0.0
Orense,20/10/2025,26/10/2025,43,Palmaceas,0,0.0
Orense,20/10/2025,26/10/2025,43,Pinus,0,0.0
Orense,20/10/2025,26/10/2025,43,Plantago,0,0.0
Orense,20/10/2025,26/10/2025,43,Platanus,0,0.0
Orense,20/10/2025,26/10/2025,43,Populus,0,0.0
Orense,20/10/2025,26/10/2025,43,Amarantáceas,0,0.0
Orense,20/10/2025,26/10/2025,43,Quercus,0,0.0
Orense,20/10/2025,26/10/2025,43,Rumex,0,0.0
Orense,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Orense,20/10/2025,26/10/2025,43,Urticaceas,0,0.0
Orense,20/10/2025,26/10/2025,43,Sumatorio,0,0.0
Orense,27/10/2025,31/10/2025,44,Alnus,0,0.0
Orense,27/10/2025,31/10/2025,44,Alternaria (hongo),0,0.0
Orense,27/10/2025,31/10/2025,44,Artemisa,0,0.0
Orense,27/10/2025,31/10/2025,44,Betula,0,0.0
Orense,27/10/2025,31/10/2025,44,Carex,0,0.0
Orense,27/10/2025,31/10/2025,44,Castanea,0,0.0
Orense,27/10/2025,31/10/2025,44,Cupresaceas,0,0.0
Orense,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Orense,27/10/2025,31/10/2025,44,Gramineas,0,0.0
Orense,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Orense,27/10/2025,31/10/2025,44,Morus,0,0.0
Orense,27/10/2025,31/10/2025,44,Olea,0,0.0
Orense,27/10/2025,31/10/2025,44,Palmaceas,0,0.0
Orense,27/10/2025,31/10/2025,44,Pinus,0,0.0
Orense,27/10/2025,31/10/2025,44,Plantago,0,0.0
Orense,27/10/2025,31/10/2025,44,Platanus,0,0.0
Orense,27/10/2025,31/10/2025,44,Populus,0,0.0
Orense,27/10/2025,31/10/2025,44,Amarantáceas,0,0.0
Orense,27/10/2025,31/10/2025,44,Quercus,0,0.0
Orense,27/10/2025,31/10/2025,44,Rumex,0,0.0
Orense,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Orense,27/10/2025,31/10/2025,44,Urticaceas,0,0.0
Orense,27/10/2025,31/10/2025,44,Sumatorio,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Alnus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Alternaria (hongo),0,0.0
Oviedo,15/09/2025,21/09/2025,38,Artemisa,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Betula,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Carex,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Castanea,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Cupresaceas,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Fraxinus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Gramineas,2,2.0
Oviedo,15/09/2025,21/09/2025,38,Mercurialis,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Morus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Olea,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Palmaceas,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Pinus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Plantago,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Platanus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Populus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Amarantáceas,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Quercus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Rumex,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Oviedo,15/09/2025,21/09/2025,38,Urticaceas,5,5.0
Oviedo,15/09/2025,21/09/2025,38,Sumatorio,7,7.0
Oviedo,22/09/2025,28/09/2025,39,Alnus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Alternaria (hongo),0,0.0
Oviedo,22/09/2025,28/09/2025,39,Artemisa,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Betula,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Carex,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Castanea,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Cupresaceas,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Gramineas,2,2.0
Oviedo,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Morus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Olea,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Palmaceas,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Pinus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Plantago,1,1.0
Oviedo,22/09/2025,28/09/2025,39,Platanus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Populus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Amarantáceas,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Quercus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Rumex,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Oviedo,22/09/2025,28/09/2025,39,Urticaceas,3,3.0
Oviedo,22/09/2025,28/09/2025,39,Sumatorio,6,6.0
Oviedo,29/09/2025,05/10/2025,40,Alnus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Alternaria (hongo),0,0.0
Oviedo,29/09/2025,05/10/2025,40,Artemisa,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Betula,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Carex,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Castanea,1,1.0
Oviedo,29/09/2025,05/10/2025,40,Cupresaceas,2,2.0
Oviedo,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Gramineas,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Morus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Olea,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Pinus,1,1.0
Oviedo,29/09/2025,05/10/2025,40,Plantago,2,2.0
Oviedo,29/09/2025,05/10/2025,40,Platanus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Populus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Amarantáceas,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Quercus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Rumex,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Oviedo,29/09/2025,05/10/2025,40,Urticaceas,2,2.0
Oviedo,29/09/2025,05/10/2025,40,Sumatorio,8,8.0
Oviedo,06/10/2025,12/10/2025,41,Alnus,0,0.0
Oviedo,06/10/2025,12/10/2025,41,Alternaria (hongo),0,0.0
Oviedo,06/10/2025,12/10/2025,41,Artemisa,0,0.0
Oviedo,06/10/2025,12/10/2025,41,Betula,0,0.0
Oviedo,06/10/2025,12/10/2025,41,Carex,0,0.0
Oviedo,06/10/2025,12/10/2025,41,Castanea,0,0.0
Oviedo,06/10/2025,12/10/2025,41,Cupresaceas,1,1.0
